,Spotify ID,Raiva (BERT),Medo (BERT),Alegria (BERT),Tristeza (BERT),Surpresa (BERT),Raiva (GPT),Medo (GPT),Alegria (GPT),Tristeza (GPT),Surpresa (GPT)
644,3UJAKuipK7zuiKG1Dtbk7S,0.2260664735316501,0.0930861949836205,0.3590467520796798,0.0292439665993844,0.292556612805665,0.1742455678535535,0.071748174998522,0.2767429607085852,0.2517690321582698,0.2254942642810694
645,7JUzJPJVrl6x8iJo9OmijB,0.2676143679415912,0.2067929206821386,0.2067929206821386,0.0511854227525403,0.2676143679415912,0.2359947568450076,0.1823595848347785,0.1823595848347785,0.1632913166404276,0.2359947568450076
646,6VftzzFXoksYrHbzEZxPJW,0.2119620693294013,0.1457239226639633,0.3444383626602772,0.0196754293515187,0.2782002159948392,0.1694216803998294,0.1164774052748827,0.2753102306497228,0.2164247281507889,0.2223659555247761
647,32cYAZHY26n3mIJRwkqhvh,0.2651974938690933,0.204925336171572,0.3254696515666148,0.0597543399186688,0.1446531784740509,0.2505332097462158,0.193593843894803,0.3074725755976285,0.1117458927179623,0.1366544780433904
648,5k0EZiGoGX72ECukTyqSE0,0.2150160712552022,0.3414961131700271,0.2782560922126146,0.0134556730643663,0.1517760502977898,0.1763151921571859,0.2800300110731778,0.2281726016151819,0.1910244124552642,0.1244577826991901
649,1amAr7t3eqmJTXMU0vVbkN,0.1907241997255993,0.1346288468651289,0.3029149054465404,0.1810078482371321,0.1907241997255993,0.202508696706195,0.1429473153220201,0.3216314594745452,0.1304038317910446,0.202508696706195
650,7jGeFyWukrS9ryaNaYDQtx,0.2173401316031276,0.2812636997216948,0.3451872678402617,0.0027923373503548,0.1534165634845608,0.1712700042748942,0.2216435349439809,0.2720170656130675,0.2141729215622495,0.1208964736058077
651,2IIWfrGNeZHvIoPeFXECRs,0.2383233073924922,0.1841589193487439,0.2924876954362403,0.1008711584737796,0.1841589193487439,0.2353040401482657,0.1818258492054779,0.2887822310910534,0.1122620303497248,0.1818258492054779
652,7nYbKsvhM88mHCmFsAIQVp,0.0556365206746744,0.0720002032260495,0.0883638857774242,0.7447265521985524,0.0392728381232994,0.2119367000363308,0.2742710235764282,0.3366053471165256,0.0275845527744817,0.1496023764962336
653,5MjB4phpJsKhm8yCXdTIDN,0.2070107712752376,0.1423199052517258,0.3363925033222615,0.1072660488755374,0.2070107712752376,0.195791460675873,0.1346066292146627,0.3181611235982937,0.1556493258352973,0.195791460675873
654,1donajSTB31QYo4mRA9hRx,0.2764749797531815,0.2136397570820038,0.3393102024243591,0.0197705263296291,0.1508045344108262,0.2359065384603929,0.1822914160830308,0.289521660837755,0.1636040909131523,0.1286762937056688
655,6EHOyqVSyd8JRmQniT721T,0.1904598965349829,0.1309411788678008,0.3690160495365294,0.0596042608585214,0.2499786142021651,0.1702019228661375,0.1170138219704695,0.3297662255531414,0.159628005848446,0.2233900237618054
656,2mAenBc4RyeokOVC19oqqa,0.0540935072265391,0.0540935072265391,0.7573091011715489,0.0263168699222943,0.1081870144530783,0.0519800716355914,0.0519800716355914,0.7277210028982801,0.0643587105593542,0.1039601432711828
657,0iCOIAN5PaXnATuKkzTVNx,0.1827337317426578,0.1256294405730763,0.3540466052514024,0.1548564906902054,0.1827337317426578,0.2134302666201001,0.1467333083013188,0.413521141576444,0.0128850168820366,0.2134302666201001
658,0xNIIXQrCQq49w0iRpW2bW,0.2555743755712315,0.1974892902141334,0.3136594609283296,0.09387266842927,0.1394042048570354,0.2509465503361823,0.1939132434415953,0.3079798572307693,0.1102804124444443,0.1368799365470085
659,786H6CRL3H5WNPnkqTfnNX,0.2749128645637453,0.212432668071985,0.3373930610555056,0.0253089347285392,0.1499524715802246,0.2290472777482615,0.1769910782600201,0.2811034772365028,0.1879232879834365,0.124934878771779
660,2JLlkW8sNBoEpSCHJODPDH,0.0728884762712483,0.0563229134823283,0.0894540390601686,0.7415772204928464,0.0397573506934083,0.2717173748472478,0.2099634260183277,0.3334713236761678,0.0366383982688485,0.1482094771894079
661,00vOVZ5lgsKsYPAnYWaY0q,0.1610831945741789,0.1107446962697485,0.4127756860963364,0.2046517267899876,0.1107446962697485,0.2005044145658493,0.1378467850140214,0.5137925623249889,0.0100094530811189,0.1378467850140214
662,5JX81dHdlOVfTXim2itZKw,0.0456101248216323,0.0456101248216323,0.6841518723244853,0.1334076283889852,0.0912202496432646,0.0523922408171521,0.0523922408171521,0.7858836122572816,0.0045474244741099,0.1047844816343042
663,4kDzgYkIVT1JHFpKZOPxGW,0.2771972456794747,0.2141978716614122,0.340196619697537,0.0172097653182264,0.1511984976433497,0.230587106946267,0.1781809462766607,0.2829932676158731,0.1824638935541443,0.1257747856070547
664,0tsjEf663ZNWGlIqY2c0Ms,0.1197515907072791,0.0925353200919883,0.1469678613225699,0.5754261784014649,0.0653190494766976,0.2750824014551187,0.2125636738516825,0.3376011290585548,0.0247078493863973,0.1500449462482465
665,0uYM8AjQwRsVUCPWwZ9Oqb,0.2089221336392661,0.1614398305394328,0.2564044367390996,0.2592760716426015,0.1139575274395998,0.2660308542828003,0.2055692964912546,0.3264924120743459,0.0567996984518898,0.1451077386997092
666,7LC49U08KjfwzDMiGNkE1q,0.0522754829374559,0.0522754829374559,0.1710833987044016,0.600805403023063,0.1235602323976234,0.1262707021909644,0.1262707021909644,0.4132495708067926,0.0357510014508172,0.2984580233604613
667,23fd5EB9vHXNxDQQxikpEF,0.1206245811359895,0.0932099036050824,0.1480392586668958,0.5723310305178566,0.0657952260741753,0.2770933549082657,0.2141175924291143,0.3400691173874171,0.0175781053252395,0.1511418299499631
668,33KkhOpxBmBr2Jor1gs11d,0.2786668454373643,0.2153334714743269,0.3420002194004017,0.0119993661766174,0.1520000975112896,0.2259217908020923,0.1745759292561621,0.2772676523480225,0.1990045598834908,0.1232300677102321
669,4WCWGO3byHsIZCCT3CtsBN,0.16941294507553,0.1164713997394268,0.2752960357477364,0.1635235836895703,0.2752960357477364,0.1852947973109621,0.1273901731512864,0.3011040456303134,0.0851069382771246,0.3011040456303134
670,4ObGL3b6H7kbe3r7QgaIr9,0.2781076637215991,0.2149013765121446,0.3413139509310534,0.0139819195325125,0.1516950893026903,0.2272683699141555,0.1756164676609383,0.2789202721673727,0.1942303248498121,0.1239645654077212
671,0k70HfFx7rqehJDmYk8FKh,0.1585199644046441,0.1224926997672252,0.1945472290420631,0.4379746716562626,0.0864654351298049,0.2776286054279233,0.2145311951033952,0.3407260157524514,0.0156803989373626,0.1514337847788673
672,1NhKsK3kPy49YfFyrXaks2,0.3078675944969296,0.1938425594980671,0.1368300419986352,0.2246297620077329,0.1368300419986352,0.3828746267899698,0.2410692094603512,0.1701665007955421,0.0357231621585948,0.1701665007955421
673,2Kk7b7iKXhFETUvKD4LaHS,0.1400644339343558,0.1400644339343558,0.4318653379642643,0.0312209986207047,0.2567847955463193,0.1307713215698906,0.1307713215698906,0.4032115748404962,0.0954983591415897,0.2397474228781328
674,6DqvKqY9qJ8GTQ87Q6fpOZ,0.2080303199951221,0.1607507018144123,0.2553099381758312,0.2624379563809316,0.1134710836337026,0.2705534502349193,0.209064029726983,0.3320428707428555,0.0407650400761951,0.1475746092190469
675,29MtvMn1yovT22Gxq2XvYV,0.2082085181197408,0.1469707186727581,0.3306841170137067,0.0446903286270702,0.269446317566724,0.2032154368823022,0.1434461907404487,0.3227539291660096,0.0675997601870833,0.262984683024156
676,3WQJYn3CIvy7CDLdwq18zi,0.1983363087355952,0.1363562122557217,0.3842765981752158,0.0207144756179983,0.2603164052154689,0.163643557914312,0.1125049460660895,0.3170593934589795,0.1920099327980843,0.2147821697625345
677,7xVcMLrEpVUhJZuq0kCNZg,0.2708111648318877,0.2092631728246403,0.332359156839135,0.0398513246869435,0.1477151808173932,0.2352866081889775,0.1818123790551188,0.2887608373228361,0.1658020255118071,0.1283381499212604
678,5B4611SCn4puXahrf7rqkj,0.107562528545065,0.0831164993302774,0.1320085577598526,0.6186419442493151,0.0586704701154898,0.2773753682348356,0.2143355118178274,0.3404152246518438,0.0165782398946736,0.1512956554008194
679,21SGRWuqgs1pOhqPqT7hgj,0.3728048935777677,0.2347290070674832,0.1656910638123412,0.0610839717300666,0.1656910638123412,0.3361614546607888,0.2116572121938298,0.1494050909603505,0.1533711512246802,0.1494050909603505
680,6Hc9KWuD9hyLjH4UWuv0Sq,0.0194449298485664,0.0308831238771349,0.0251640268628506,0.9107820865771658,0.0137258328342821,0.2136904588188856,0.339390728712348,0.2765405937656169,0.0195378948309946,0.1508403238721546
681,78j1GSIty1L44MSHPZPTFr,0.2522655811632553,0.1949324945352427,0.309598667791268,0.0482707619749912,0.1949324945352427,0.2503873372412317,0.1934811242318607,0.3072935502506026,0.055356864044444,0.1934811242318607
682,0PnZJZwuVFs6rPlYuFkTpi,0.2607622696450812,0.164183651258014,0.2124729604515476,0.2466867765808766,0.1158943420644804,0.3000696101340311,0.1889327174917972,0.2445011638129142,0.1331322373905769,0.1333642711706805
683,3GFF2ybvzJWteFci21mC1W,0.2457113467612911,0.1898678588609975,0.3015548346615845,0.1288415887554224,0.1340243709607042,0.238920152141346,0.1846201175637672,0.2932201867189246,0.1529194605897734,0.1303200829861887
684,6m8AgjfI28ER6odzMxmHtR,0.1350536802529978,0.0850337986778124,0.1100437394654042,0.6098449237135647,0.0600238578902206,0.3434483257470793,0.2162452421370498,0.2798467839420646,0.007815947841771,0.1526437003320352
685,4mZu6NuOntvYZqCZPrxTqT,0.1821864318476546,0.2391196918000468,0.2960529517524389,0.1573877527045968,0.1252531718952626,0.1747821642087946,0.2294015905240429,0.2840210168392912,0.1916324905343248,0.1201627378935463
686,1JvW1HJ9IJqThvuuzWMgfB,0.2144759565664196,0.1474522201394135,0.4155471658474379,0.0080487008803092,0.2144759565664196,0.1643108462486646,0.1129637067959569,0.3183522646067876,0.2400623360999261,0.1643108462486646
687,4nTrxp4aH0g2yLVPkFmljF,0.2560941669347996,0.1978909471768904,0.3142973866927088,0.0920297717766192,0.1396877274189818,0.2618806514777116,0.2023623215964134,0.3213989813590097,0.0715140538517497,0.1428439917151154
688,3Cw3W6yyKsSv9MCUprIMBD,0.1510007899858932,0.245376283727077,0.1981885368564853,0.2544335994446509,0.1510007899858932,0.1914973435569796,0.3111831832800918,0.2513402634185357,0.054481866187413,0.1914973435569796
689,4qQ2xJkLxgsumkR4zwnvX9,0.14263543112461,0.14263543112461,0.4397925793008807,0.013438268054781,0.2614982903951183,0.1223368071040381,0.1223368071040381,0.3772051552374509,0.1538370841970696,0.2242841463574032
690,2ZfheIoAvYlpLAIXXGdlSn,0.2119682823331923,0.0872810574313142,0.3366555072350715,0.0897832582162898,0.2743118947841319,0.2237516821869956,0.09213304560641,0.3553703187675815,0.039183952961724,0.2895610004772886
691,3AhLFZOZvBCvja9SfJdHkj,0.143848486102441,0.143848486102441,0.4435328321491931,0.005047971124783,0.2637222245211418,0.1221987779860719,0.1221987779860719,0.3767795654570552,0.1547917855963355,0.2240310929744652
692,5wZUvwWGKaZ6NG8yckZcTM,0.3790547560894386,0.2386641056859428,0.1684687804841949,0.0453435772562287,0.1684687804841949,0.2900127481836784,0.1826006192267603,0.1288945547483015,0.2695975230929582,0.1288945547483015
693,10CaXTAohMFQeFWZGfnGyC,0.3131397447583466,0.2551509031364305,0.0811843782706821,0.2113517539419425,0.1391732198925983,0.3559495727443721,0.290032985199118,0.0922832225633557,0.1035344093845441,0.1581998101086098
694,7vAwoOAePql3LQuJ1pWxWr,0.1214454657093787,0.1214454657093787,0.3744568526039179,0.1600021955101301,0.2226500204671944,0.1276211396712387,0.1276211396712387,0.3934985139863194,0.1172871172739321,0.233972089397271
695,0VSuq0KNSy1nOBO47e1bCN,0.2236345024075647,0.1537487204052006,0.2935202844099288,0.1753477723721052,0.1537487204052006,0.2066551903219377,0.1420754433463322,0.2712349372975433,0.2379589856878545,0.1420754433463322
696,2u9TNvu3s7bvuzluO18B0P,0.2059454297621868,0.1415874829615034,0.3346613233635537,0.1118603341505692,0.2059454297621868,0.1748241110817339,0.120191576368692,0.2840891805078177,0.2460710209600222,0.1748241110817339
697,3ytXzEJFeVydFfmUhHvti8,0.3275507783532557,0.2015697097558496,0.2015697097558496,0.0047495580804922,0.2645602440545527,0.2630987236041963,0.1619069068333515,0.1619069068333515,0.2005846475103266,0.2125028152187739
698,3u5NstXNmXnze12HTZqURo,0.2169218737207564,0.0893207715320761,0.5359246291924572,0.0047114029282939,0.1531213226264162,0.1724718292513513,0.0710178120446741,0.4261068722680448,0.2086586657879169,0.1217448206480127
699,1022ivrjojItif9boBylZz,0.2485088346537554,0.1920295540506291,0.3049881152568818,0.1189232225912307,0.1355502734475028,0.2575351698065349,0.1990044493959587,0.316065890217111,0.0869207615950126,0.1404737289853826
700,6DG3hgB9LWj2x6pa8idGVe,0.1501857442645502,0.0945613945369385,0.1223735694007374,0.566130072124648,0.0667492196731257,0.3457609409385327,0.2177013331835204,0.2817311370610266,0.0011350595109057,0.1536715293060145
701,0kYNwJUSvJXTsKcNIGaPiy,0.3440953367827113,0.2803739781192462,0.2166526194557811,0.0059468048499453,0.1529312607923161,0.2729794356114615,0.2224276882760056,0.1718759409405497,0.211392741566889,0.121324193605094
702,7DQcatEz0pafKCO6LYzSef,0.2228191102272764,0.1609249129419218,0.3466075047979855,0.0468293618055396,0.2228191102272764,0.1961395605005925,0.1416563492504279,0.3051059830009218,0.160958546747465,0.1961395605005925
703,6OB5NImXWEIv7qKubYy2qZ,0.1995130977252465,0.1371652546861069,0.3865566268426652,0.0149040799815949,0.2618609407643862,0.1700054640860946,0.11687875655919,0.3293855866668084,0.1605980210749076,0.2231321716129992
704,18jeA7LiqGZK9ENA0KWVr1,0.3358197332883436,0.2114420542926607,0.2736308937905021,0.0298541038336743,0.1492532147948192,0.2865780150426839,0.1804380094713193,0.2335080122570016,0.1721079565433578,0.1273680066856372
705,66073TiPtbCattnpSkyuKq,0.2061765785628498,0.1417463977619592,0.3994671209655215,0.0464333241468195,0.2061765785628498,0.1692734852620993,0.1163755211176932,0.3279673776953173,0.2171101306627906,0.1692734852620993
706,3VNIwW4MkSvp0xVEmfrvUL,0.3218702889463162,0.3950226273432063,0.102413273755646,0.0051281978022951,0.175565612152536,0.2272317834379884,0.2788753705829858,0.0723010220029963,0.2976472148280357,0.1239446091479936
707,5p3umkh1j1x1lL9IW8DbSZ,0.1775734696494705,0.1220817603840109,0.4550320159767683,0.0122475750748199,0.2330651789149301,0.1622197548509932,0.1115260814600578,0.41568812180567,0.0976526136413503,0.2129134282419285
708,3G8gF1ClzlQBV66fz6S6JB,0.3510393548100453,0.2883537557368227,0.162982557590378,0.034641774272376,0.162982557590378,0.2970071318773194,0.2439701440420838,0.1378961683716126,0.1832303873373715,0.1378961683716126
709,0bqNG1CGfhfE7iy6Fk5wG8,0.193929338500849,0.193929338500849,0.3080054199719366,0.1102065645255165,0.193929338500849,0.2085667110728634,0.2085667110728634,0.3312530117039598,0.0430468550774497,0.2085667110728634
710,2NHliybXzN9jQth41c6uWm,0.2150095063947923,0.1323135423967953,0.0909655603977968,0.5120938124118175,0.0496175783987979,0.3782890662722012,0.2327932715521238,0.1600453741920851,0.1415748111515434,0.0872974768320464
711,0P7CWAiZE4IjTS49P4koHS,0.2091509440496436,0.2091509440496436,0.3321809111376694,0.0403662567133996,0.2091509440496436,0.1798269760024677,0.1798269760024677,0.2856075501215665,0.1749115218710302,0.1798269760024677
712,18xHNWWJjSidNHJMUNgyPq,0.0056519208070298,0.0043673933508867,0.0017983384386004,0.9850994815087396,0.0030828658947435,0.3732421389245299,0.2884143800780457,0.1187588623850777,0.0159979973807848,0.2035866212315618
713,4WZfgKQ9WGPsa25rHVrL3x,0.2604283718143182,0.2122008955524073,0.1639734192904965,0.2476513703141923,0.1157459430285856,0.3264844525018588,0.2660243687052183,0.2055642849085777,0.0568226927724077,0.1451042011119372
714,78qdx0sVnBYTGAKqnLHxcp,0.0889284997050069,0.0611383435471897,0.116718655862824,0.6720761573377896,0.0611383435471897,0.2698728867520222,0.1855376096420153,0.3542081638620292,0.0048437301019179,0.1855376096420153
715,2DCmiAMyZGPLiDh47Upi9Z,0.0742360241236114,0.0573642004591544,0.091107847788069,0.7367995508344678,0.0404923767946973,0.2765546646514717,0.2137013317761371,0.3394079975268063,0.0194880071447819,0.1508479989008027
716,0JSux25Te5HYMSr2D64d02,0.2139901957560317,0.1471182595822718,0.3477340681035517,0.0102953446283529,0.2808621319297917,0.1655300531539909,0.1138019115433688,0.2689863363752353,0.2344235041627918,0.2172581947646131
717,0Q4GWaN6cJGlpd2bJUkRj5,0.2549904720838984,0.1970380920648306,0.3129428521029664,0.0379904916834736,0.1970380920648306,0.2328553901513897,0.1799337105715283,0.285777069731251,0.1215001189743025,0.1799337105715283
718,18e5o5nAbRrIhy5dHcRUtM,0.0666377537920499,0.0419571042394214,0.0172764546868289,0.8568522325948708,0.0172764546868289,0.4653046129718745,0.2929695711304393,0.1206345292890045,0.0004567573196769,0.1206345292890045
719,23DMhYv6WjRmIRck1Uwjev,0.2004507953927295,0.1378099218324986,0.2630916689529552,0.2608376919893177,0.1378099218324986,0.266655544316103,0.1833256867173208,0.3499854019148852,0.0167076803343701,0.1833256867173208
720,6dRhcpld5vzJ21gMAY7aZg,0.2146564245364093,0.2817365572040373,0.3488166898716652,0.0072140365191066,0.1475762918687814,0.162257991711293,0.2129636141210721,0.2636692365308512,0.2495567883352696,0.1115523693015139
721,3ecQ7EFhQCJbPfM8fQ5JaD,0.1854000977129456,0.1274625671776502,0.4750877503894236,0.0266494870070348,0.1854000977129456,0.1685241789255538,0.1158603730113182,0.4318432084967317,0.1152480606408424,0.1685241789255538
722,0pn6i2lgX9snct72QlcUuB,0.3191726735217476,0.391711917503963,0.1015549415751015,0.0134662818418709,0.1740941855573168,0.2325548329732742,0.2854082041035639,0.0739947195824054,0.2811941526280612,0.126848090712695
723,4FpVLn9ne4NDGo83yRTAIi,0.3295976153212589,0.2685610198913959,0.2075244244615338,0.0478291112941405,0.1464878290316707,0.3355566983137601,0.2734165689963971,0.211276439679034,0.0306139826491376,0.1491363103616711
724,41Cei0m4xfEJ9r6RAn8VoG,0.220585013776645,0.159311398838688,0.2818586287146021,0.1176599448934198,0.220585013776645,0.1977693925171657,0.1428334501512863,0.2527053348830451,0.2089224299313372,0.1977693925171657
725,1qkhZy3Yth5l3BK0dUrkkg,0.1884618924717711,0.1456296441827323,0.2312941407608101,0.2889846784019541,0.1456296441827323,0.2474980373342631,0.1912484833946577,0.3037475912738683,0.066257404602553,0.1912484833946577
726,5wFUgWRIVGPr0RnidObdEc,0.2759338056263031,0.1737360998387835,0.2248349527325435,0.1517590419635862,0.1737360998387835,0.31282225162208,0.1969621584287169,0.2548922050253985,0.0383612264950875,0.1969621584287169
727,1YmavNGmgWmsLe6OZX6sJC,0.1903537188032298,0.1308681816772205,0.3688103301812578,0.0601285134090527,0.2498392559292391,0.1674818294113063,0.1151437577202731,0.324496044484406,0.1730584672816748,0.2198199011023396
728,4pZt1KU0y9Ckrw5Bcp60GB,0.2729342701649145,0.2109037542183429,0.3349647861114859,0.0323239512334851,0.1488732382717714,0.2468747077967768,0.1907668196611456,0.3029825959324079,0.1247169450841548,0.1346589315255146
729,258dSfImKWSzPdVMK8TlFz,0.2786888529159542,0.2153504772532374,0.3420272285786713,0.0119213396616165,0.1520121015905205,0.2255875946885434,0.1743176868047834,0.2768575025723032,0.2001894370133463,0.1230477789210236
730,5UBXVQfXgkDl2N423nNtgi,0.1338209743721706,0.1338209743721706,0.4987872681144546,0.0389220931453194,0.1946486899958847,0.1318204720292743,0.1318204720292743,0.4913308502909317,0.0532893372443021,0.1917388684062173
731,6vbN5VPXXh2Co1rA9wEJAw,0.0,0.0658923244538596,0.6589232445385967,0.0116151331921051,0.2635692978154386,0.0,0.0516501839681241,0.5165018396812414,0.2252472404781378,0.2066007358724966
732,7FuwhCYus3htyXClROmiFZ,0.1338458407141349,0.1338458407141349,0.4126913422019183,0.0742329350605626,0.2453840413092491,0.1412720521783948,0.1412720521783948,0.4355888275500506,0.0228683057661027,0.2589987623270571
733,3QTZCqej24Zyd5WGRXWJuJ,0.2376377856212677,0.1836291979800701,0.2916463732624649,0.1574660327973241,0.129620610338873,0.2594505155781386,0.2004844893103796,0.3184165418458973,0.0801299902229633,0.141518463042621
734,2tBFtrnooWaXd2xSUOda0s,0.2727571845759037,0.148776646132311,0.3967377230194963,0.0329518001399779,0.148776646132311,0.2439308613510827,0.1330531971005905,0.3548085256015749,0.1351542188461612,0.1330531971005905
735,0XJ6XyjRCW4XiWL9YmOwi8,0.2830951722314293,0.2187553603606504,0.0900757366190888,0.2536581822989598,0.1544155484898716,0.3706605262353573,0.2864194975455031,0.1179374401657955,0.0228040671976946,0.2021784688556494
736,7aZusA4cWXz3Wv9e9uhavz,0.1896348676451741,0.1303739715060571,0.4859393483407588,0.0044169448628358,0.1896348676451741,0.1630681985348272,0.1121093864926937,0.4178622587454947,0.1438919576921569,0.1630681985348272
737,3MkdA6vwF0ifRl86yzTlJW,0.1888722936769488,0.1298497019029022,0.4839852525471815,0.0084204581960183,0.1888722936769488,0.1617003319397039,0.1111689782085464,0.4143571005954913,0.1510732573165542,0.1617003319397039
738,3ZNt77s1KL5tjXhI2fVWEi,0.1858216415163144,0.1435894502626066,0.2280538327700225,0.3411778164421575,0.1013572590088988,0.2584644049089749,0.1997224947023895,0.3172063151155601,0.083626200777271,0.1409805844958044
739,5JKaHAt4atuNoLqpyDgbyK,0.0306558832878616,0.0210759197604106,0.0689757373977065,0.8582165397936105,0.0210759197604106,0.2160735697959908,0.1485505792347436,0.4861655320409792,0.0006597396935427,0.1485505792347436
740,3hn7hzXAbrOjUXN8XNwy5M,0.526716176713979,0.1801923762442559,0.1108876161503113,0.0020114546471975,0.1801923762442559,0.3823505718061149,0.1308041429863024,0.0804948572223399,0.2755462849989402,0.1308041429863024
741,6GDVcl6uasdEJVMko6Gvyh,0.0599621938350071,0.0412240082615666,0.1161767505553264,0.703936667939653,0.0787003794084465,0.200723414995363,0.137997347809312,0.3889016165535158,0.0089281384603952,0.2634494821814139
742,5oI9blwsXC8AkTWw6wASY8,0.1433950940460008,0.1433950940460008,0.4421348733085028,0.0081839328484937,0.2628910057510017,0.1241766533877472,0.1241766533877472,0.3828780146122208,0.1411114807347479,0.2276571978775367
743,0n9b7WrRRZkTy8CfXjbZb4,0.1969693495812138,0.1354164278370844,0.3816281148136018,0.0274638364427566,0.2585222713253431,0.1742424548142262,0.1197916876847805,0.3375947562025634,0.1396778793547577,0.2286932219436719
744,77ZXEJcwC7r4gfodNwERJz,0.2666469590805791,0.2060453774713566,0.3272485406898018,0.0546153268961283,0.1454437958621339,0.2569177402786742,0.1985273447607936,0.3153081357965547,0.0891098299210641,0.1401369492429132
745,6pSS3wWysnciJRFMcK14R7,0.2006430069981711,0.1379420673112425,0.3887458260589566,0.00932515294653,0.2633439466850997,0.1673123020332913,0.1150272076478877,0.3241675851895019,0.1738955087106241,0.2195973964186948
746,2GKpQ6rstJxrJTOHOTrBq8,0.3441768572442339,0.2167039471537769,0.2804404021990053,0.0057113012944352,0.1529674921085484,0.2798789999443412,0.1762201110760665,0.2280495555102039,0.1914606668274588,0.1243906666419294
747,4PhzFZQnhPnaqXYLAB29MT,0.1701346377435725,0.0700554390708826,0.2702138364162621,0.2694218496893654,0.2201742370799173,0.1975402262572389,0.0813400931647454,0.3137403593497325,0.1517390284247973,0.2556402928034857
748,6qssC6tXnAbbm01ZRSCJel,0.3869318404926017,0.1796469259429936,0.1105519544264575,0.0050324101618813,0.3178368689760657,0.2835228856060952,0.1316356254599728,0.0810065387445986,0.2709411512986123,0.2328937988907211
749,5P2RYcthgnyNRYQm8Cxkai,0.0487696079680425,0.0397381990850718,0.0126439724361589,0.8771728391915967,0.0216753813191299,0.3861664687629382,0.3146541597327644,0.1001172326422432,0.0274325971896372,0.1716295416724169
750,3QF009hr5Vu9o6d3z3ViQ0,0.1128419175080466,0.0926915750958954,0.052390890271593,0.6896847268528717,0.052390890271593,0.347162420235646,0.285169130907852,0.1611825522522642,0.0453033443519736,0.1611825522522642
751,0pIMZYjPsk8TRRQC4dktjh,0.4470875841668583,0.2814995900309847,0.1159115958951114,0.0395896340119341,0.1159115958951114,0.3181434007127198,0.2003125115598605,0.0824816224070014,0.3165808429134166,0.0824816224070014
752,2QvXPaXSw3NtAV4gDW8NNn,0.279888605356367,0.2162775586844654,0.3434996520282686,0.0076676719183351,0.1526665120125638,0.2246714108939714,0.1736097265998869,0.2757330951880559,0.2034377250122832,0.1225480423058026
753,5zzFPS7ALuQg9X0FIZzGfr,0.2759981906592514,0.2132713291457852,0.3387250521727178,0.0214609603899264,0.150544467632319,0.2348967686178985,0.1815111393865578,0.288282397849239,0.1671841839910873,0.1281255101552173
754,3v6J73AH2KzBr2iuQtBqRB,0.3951446196737518,0.3219696901045384,0.1024449013968985,0.0048209578586994,0.1756198309661118,0.2742429860364986,0.2234572478815915,0.07110003341687,0.3093139610932626,0.1218857715717771
755,52lGcvfarXD8DdN9qd0lk9,0.4617728589530812,0.2907458741556437,0.1197188893582062,0.0080434881748626,0.1197188893582062,0.2809211535700892,0.1768762818774634,0.0728314101848379,0.3965397441827715,0.0728314101848379
756,1gxL7MUZkF14QIuJopjvGI,0.3480998263213389,0.2191739647208428,0.0902481031203467,0.1233041411166287,0.2191739647208428,0.3571984116354556,0.2249027036223237,0.0926069956091922,0.1003891855107044,0.2249027036223237
757,2LAA3rvQXZnDvXzX8ikRov,0.0478768216705754,0.0369957258363537,0.0152335341679103,0.8737792883230283,0.026114630002132,0.3405585445668843,0.2631588753471376,0.108359536907645,0.1021638370509416,0.1857592061273914
758,1vSxH0qXUvKvgyE4PXi4i6,0.3491287809085851,0.2844753029625508,0.0905148691244477,0.1207126999339339,0.1551683470704822,0.3201313834921898,0.260847793956599,0.0829970253498269,0.1937431823159665,0.1422806148854176
759,5Y5ya3T9L0byu2NNesfge9,0.3162942292409375,0.2174522826031443,0.1186103359653515,0.2290328162252148,0.1186103359653515,0.3831700404882369,0.2634294028356629,0.1436887651830888,0.0660230263099224,0.1436887651830888
760,78NAfjEvh6P8TVRzTty98M,0.2999139007704787,0.1888346782628938,0.2443742895166862,0.1335820644408395,0.1332950670091013,0.3250750671275491,0.2046768941173456,0.2648759806224474,0.0608942505204137,0.144477807612244
761,6t1QyknKQsFnDPPdllGaAl,0.322672281879777,0.2031640293317113,0.2629181556057443,0.0080815038510559,0.2031640293317113,0.2725374916751448,0.1715976799436096,0.2220675858093772,0.1621995626282585,0.1715976799436096
762,0Dlh7GZRUh2so0f3oHdSPe,0.1737917988401822,0.2281017359777391,0.282411673115296,0.1962129303641573,0.1194818617026252,0.1794006339360098,0.2354633320410129,0.291526030146016,0.1702720680459543,0.1233379358310067
763,4HWrmGCQgFE3UfkCRJVtNW,0.344776600341044,0.2809290817593695,0.0893865260143433,0.1316737472892226,0.1532340445960203,0.3876000023308118,0.3158222241214022,0.1004888894931734,0.0238222163520294,0.172266667702583
764,5MS06gIb0ertXR7JENsTQL,0.1838147428772842,0.2178545100767819,0.0476556740792958,0.4689796316878473,0.0816954412787908,0.3437382581982185,0.4073934911978886,0.0891173261995381,0.0069783652051462,0.1527725591992082
765,0VlvuqnBF8VRqT4iV1HekA,0.2792471882862806,0.2157819182212168,0.3427124583513444,0.0099417869850049,0.152316648156153,0.2280813487489525,0.1762446785787359,0.279918018919169,0.1913479453446228,0.1244080084085195
766,6NKchtT70MibwEZfK2ksjl,0.1438155346721696,0.0988731800871166,0.3235849530123946,0.3348531521412025,0.0988731800871166,0.2156923028318522,0.1482884581968984,0.4853076813716674,0.0024230994026835,0.1482884581968984
